7.206522421111770621e-309 7.850000000000000000e+01 4.599999999999999289e+01 3.599999999999999289e+01 4.100000000000000000e+01 7.850000000000000000e+01 4.900000000000000000e+01 3.200000000000000000e+01
7.850000000000000000e+01 9.093853417504766032e-309 8.300000000000000000e+01 8.200000000000000000e+01 5.000000000000000000e+01 4.750000000000000000e+01 5.700000000000000000e+01 6.300000000000000000e+01
4.599999999999999289e+01 8.300000000000000000e+01 6.602010924404857986e-309 4.049999999999999289e+01 3.800000000000000000e+01 9.150000000000000000e+01 4.300000000000000000e+01 4.400000000000000000e+01
3.599999999999999289e+01 8.200000000000000000e+01 4.049999999999999289e+01 5.045561254933804768e-309 3.799999999999999289e+01 8.199999999999998579e+01 4.400000000000000000e+01 4.500000000000000000e+01
4.100000000000000000e+01 5.000000000000000000e+01 3.800000000000000000e+01 3.799999999999999289e+01 8.074467354377495217e-309 6.600000000000000000e+01 3.800000000000000000e+01 3.700000000000000000e+01
7.850000000000000000e+01 4.750000000000000000e+01 9.150000000000000000e+01 8.199999999999998579e+01 6.600000000000000000e+01 1.937039300898929493e-308 5.750000000000000000e+01 6.700000000000000000e+01
4.900000000000000000e+01 5.700000000000000000e+01 4.300000000000000000e+01 4.400000000000000000e+01 3.800000000000000000e+01 5.750000000000000000e+01 1.940774057244993831e-308 4.399999999999999289e+01
3.200000000000000000e+01 6.300000000000000000e+01 4.400000000000000000e+01 4.500000000000000000e+01 3.700000000000000000e+01 6.700000000000000000e+01 4.399999999999999289e+01 1.919113533999625158e-308
